data,equipamento,produto,quantidade,valorUnitario,valorTotal,fornecedor
2025-08-27 00:00:00,CB-13,"CILINDRO MERCEDES A0032607463",1,9949.72,9949.72,"VANESSA.ALVES"
2025-11-04 00:00:00,PC-09,"ROLO CONJUNTO CENTRAL",1,9888,9888,"CONEXAO NEGOCIOS - TURBINAS E SISTEMA HIDRAULICO E"
2025-08-12 00:00:00,CB-07,"CILINDRO MERCEDES A 0032607463",1,9868.8,9868.8,"MARDISA VEICULOS S/A"
2025-09-08 00:00:00,CB-17,"CILINDRO MERCEDES A0032607463",1,9820.25,9820.25,"BRAIANN.ARAGAO"
2025-09-03 00:00:00,CB-27,"CILINDRO MERCEDES A0032607463",1,9820.25,9820.25,"BRAIANN.ARAGAO"
2025-06-02 00:00:00,CB-02,"MODULO MERCEDES A 0001404478",1,9819.486741,9819.486741,"BRAIANN.ARAGAO"
2025-06-26 00:00:00,CB-16,"MODULO MERCEDES A 0001404478",1,9819.486741,9819.486741,"BRAIANN.ARAGAO"
2025-06-12 00:00:00,CB-25,"MODULO MERCEDES A 0001404478",1,9819.486741,9819.486741,"BRAIANN.ARAGAO"
2025-06-13 00:00:00,CB-15,"MODULO MERCEDES A 0001404478",1,9819.48674,9819.48674,"BRAIANN.ARAGAO"
2025-08-05 00:00:00,PV-01,"PENEIRA 50,8 ( 2) 1100X2730",8,1223.96,9791.68,"BRAIANN.ARAGAO"
2025-05-16 00:00:00,CB-23,"CILINDRO MERCEDES A0032607463",1,9742.283333,9742.283333,"BRAIANN.ARAGAO"
2025-10-07 00:00:00,PC-01,"CONJUNTO COLMEIA CAT 349-5935",1,9720,9720,"RADIAL SERVICE LTDA"
2025-06-03 00:00:00,CB-12,"VALVULA MERCEDES A9304300087",1,9687.4686,9687.4686,"BRAIANN.ARAGAO"
2025-05-07 00:00:00,CB-18,"VALVULA MERCEDES A9304300087",1,9687.4686,9687.4686,"KAIQUE.ALVES"
2025-06-20 00:00:00,CB-20,"VALVULA MERCEDES A9304300087",1,9687.4686,9687.4686,"GABRIEL.ANDRADE"
2025-03-13 00:00:00,CB-20,"VALVULA MERCEDES A0001404139",1,9653.88,9653.88,"ALVARO.ISAQUE"
2025-09-25 00:00:00,CB-22,"SERVICO DE RECAPAGEM",13,741.3576923076923,9637.65,"NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA"
2025-02-11 00:00:00,EH-17,"SERVICOS DE MANUTENCAO EM MAQU",1,9635.52,9635.52,"SOTREQ S/A"
2025-04-26 00:00:00,CB-03,"CILINDRO MERCEDES A0032607463",1,9587.449334,9587.449334,"GABRIEL.ANDRADE"
2025-04-10 00:00:00,CB-20,"CILINDRO MERCEDES A0032607463",1,9587.449333,9587.449333,"BRAIANN.ARAGAO"
2025-04-29 00:00:00,CB-21,"CILINDRO MERCEDES A0032607463",1,9587.449333,9587.449333,"BRAIANN.ARAGAO"
2025-09-18 00:00:00,CB-07,"DIRECAO SERVO A9584601001",1,9504.85,9504.85,"VANESSA.ALVES"
2025-01-21 00:00:00,PC-01,"SERVICOS DE MANUTENCAO EM MAQU",1,9502.69,9502.69,"SOTREQ S/A"
2025-02-11 00:00:00,CB-06,"CILINDRO MERCEDES A0032607463",1,9476.512,9476.512,"LUIZ.SANTOS"
2025-02-25 00:00:00,CB-09,"CILINDRO MERCEDES A0032607463",1,9476.512,9476.512,"LUIZ.SANTOS"
2025-02-17 00:00:00,CB-22,"CILINDRO MERCEDES A0032607463",1,9476.512,9476.512,"LUIZ.SANTOS"
2025-09-04 00:00:00,TE-06,"SERVICOS DE MANUTENCAO EM MAQU",1,9378,9378,"CONEXAO NEGOCIOS - TURBINAS E SISTEMA HIDRAULICO E"
2025-07-09 00:00:00,CB-04,"MODULO MERCEDES A 0001404478",1,9369.08779,9369.08779,"BRAIANN.ARAGAO"
2025-07-09 00:00:00,CB-26,"MODULO MERCEDES A 0001404478",1,9369.08779,9369.08779,"BRAIANN.ARAGAO"
2025-08-28 00:00:00,CB-12,"MODULO MERCEDES A 0001404478",1,9355.708343,9355.708343,"GABRIEL.ANDRADE"
2025-03-20 00:00:00,TC-01,"CORREIA TRANSPORTADORA  EA 32",28,332.6211556785714,9313.392359,"LUIZ.SANTOS"
2025-09-18 00:00:00,CB-22,"MODULO MERCEDES A 0001404478",1,9311.937006,9311.937006,"VANESSA.ALVES"
2025-09-10 00:00:00,CB-19,"MODULO MERCEDES A 0001404478",1,9311.937005,9311.937005,"VANESSA.ALVES"
2025-01-24 00:00:00,CB-03,"VALVULA MERCEDES A9304300087",1,9310.115,9310.115,"ALVARO.ISAQUE"
2025-06-11 00:00:00,CB-03,"CILINDRO MERCEDES A0032607463",1,9306.829167,9306.829167,"BRAIANN.ARAGAO"
2025-06-04 00:00:00,CB-07,"CILINDRO MERCEDES A0032607463",1,9306.829167,9306.829167,"BRAIANN.ARAGAO"
2025-06-23 00:00:00,CB-08,"CILINDRO MERCEDES A0032607463",1,9306.829167,9306.829167,"BRAIANN.ARAGAO"
2025-06-23 00:00:00,CB-03,"CILINDRO MERCEDES A0032607463",1,9306.829166,9306.829166,"BRAIANN.ARAGAO"
2025-05-08 00:00:00,CB-24,"SERVICOS DE MANUTENCAO EM MAQU",13,715.7315384615384,9304.51,"PRO SOLDA SERVICOS E LOCACOES LTDA"
2025-05-27 00:00:00,TC-03,"SERVICOS DE MANUTENCAO EM MAQU",1,9300,9300,"VULCANIZACAO BARRO ALTO LTDA"
2025-08-02 00:00:00,PV-01,"GUARNICAO TIPO U 25X25X9MM",150,61.17893333333333,9176.84,"BRAIANN.ARAGAO"
2025-03-24 00:00:00,CB-18,"MODULO MERCEDES A 0001404478",1,9171.396667,9171.396667,"ALVARO.ISAQUE"
2025-03-03 00:00:00,CB-20,"MODULO MERCEDES A 0001404478",1,9171.396667,9171.396667,"LUIZ.SANTOS"
2025-03-26 00:00:00,CB-03,"CILINDRO MERCEDES A0032607463",1,9169.128,9169.128,"LUIZ.SANTOS"
2025-03-19 00:00:00,CB-04,"CILINDRO MERCEDES A0032607463",1,9169.128,9169.128,"LUIZ.SANTOS"
2025-08-21 00:00:00,CB-17,"VALVULA MERCEDES A9304300087",1,9164.460717,9164.460717,"BRAIANN.ARAGAO"
2025-08-14 00:00:00,CB-27,"VALVULA MERCEDES A9304300087",1,9164.460717,9164.460717,"BRAIANN.ARAGAO"
2025-09-02 00:00:00,CB-01,"VALVULA MERCEDES A9304300087",1,9164.460716,9164.460716,"VANESSA.ALVES"
2025-10-10 00:00:00,CB-26,"VALVULA MERCEDES A9304300087",1,9164.4607,9164.4607,"VANESSA.ALVES"
2025-08-01 00:00:00,CB-08,"SERVICO DE RECAPAGEM",10,916.393,9163.93,"NACIONAL REFORMADORA DE PNEUS LTDA"
2025-05-06 00:00:00,CB-13,"MODULO MERCEDES A 0001404478",1,9118.351852,9118.351852,"GABRIEL.ANDRADE"
2025-04-28 00:00:00,CB-25,"MODULO MERCEDES A 0001404478",1,9088.135556,9088.135556,"KAIQUE.ALVES"
2025-04-02 00:00:00,CB-25,"MODULO MERCEDES A 0001404478",1,9088.135555,9088.135555,"LUIZ.SANTOS"
2025-01-07 00:00:00,BM-04,"FILTRO SANDVIK SA10-21-0031",3,3027.8446213333336,9083.533864,"KAIQUE.ALVES"
2025-07-10 00:00:00,CB-19,"SERVICOS DE MANUTENCAO EM MAQU",13,698.076923076923,9074.999999999998,"PRO SOLDA SERVICOS E LOCACOES LTDA"
2025-07-16 00:00:00,CB-14,"SERVICO DE RECAPAGEM",8,1132.56,9060.48,"NACIONAL REFORMADORA DE PNEUS LTDA"
2025-10-15 00:00:00,CB-18,"MODULO MERCEDES A 0001404478",1,9027.897754,9027.897754,"BRAIANN.ARAGAO"
2025-10-21 00:00:00,CB-22,"MODULO MERCEDES A 0001404478",1,9027.897754,9027.897754,"VANESSA.ALVES"
2025-08-08 00:00:00,PV-01,"PENEIRA 50,8 (2) 2100X2750",2,4498.7477775,8997.495555,"BRAIANN.ARAGAO"
2025-08-02 00:00:00,PV-01,"GUARNICAO TIPO U 50X27X9,5MM",175,51.322051280000004,8981.358974,"BRAIANN.ARAGAO"
2025-07-30 00:00:00,CP-01,"BOMBA VEICULAR NAE-75 LL-D2,52",1,8936.07,8936.07,"BRAIANN.ARAGAO"
2025-10-06 00:00:00,EH-10,"PLACA CAT 5938372",1,8926.61,8926.61,"SOTREQ S/A"
2025-03-21 00:00:00,EH-07,"SERVICOS DE MANUTENCAO EM MAQU",108,82.41916666666667,8901.27,"EJ DA SILVA LTDA"
2025-07-07 00:00:00,CC-01,"GRAXA GADUS S3 V220 C 180KG",1,8861.77005,8861.77005,"BRAIANN.ARAGAO"
2025-08-05 00:00:00,CC-01,"GRAXA GADUS S3 V220 C 180KG",1,8861.77005,8861.77005,"BRAIANN.ARAGAO"
2025-08-04 00:00:00,CC-02,"GRAXA GADUS S3 V220 C 180KG",1,8861.77005,8861.77005,"LUIZ.SANTOS"
2025-10-21 00:00:00,CB-22,"VALVULA MERCEDES A0001404139",1,8859.13,8859.13,"VANESSA.ALVES"
2025-10-29 00:00:00,MN-01,"SECADOR CAT 450-3729",1,8795.09,8795.09,"SOTREQ S/A"
2025-07-31 00:00:00,CB-07,"VALVULA MERCEDES A9304300087",1,8766.35215,8766.35215,"BRAIANN.ARAGAO"
2025-07-01 00:00:00,CB-23,"VALVULA MERCEDES A9304300087",1,8766.35215,8766.35215,"BRAIANN.ARAGAO"
2025-07-10 00:00:00,CB-24,"VALVULA MERCEDES A9304300087",1,8766.35215,8766.35215,"GABRIEL.ANDRADE"
2025-03-07 00:00:00,CC-01,"GRAXA GADUS S3 V220 C 180KG",1,8755.638267,8755.638267,"ALVARO.ISAQUE"
2025-07-10 00:00:00,CB-25,"SERVICO DE RECAPAGEM",10,863.758,8637.58,"NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA"
2025-01-20 00:00:00,BM-01,"BOMBA CAT 6113867",1,8586.65,8586.65,"SOTREQ S/A"
2025-10-23 00:00:00,CB-12,"SERVICO DE RECAPAGEM",9,952.8744444444445,8575.87,"NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA"
2025-04-04 00:00:00,CB-23,"SERVICO DE RECAPAGEM",9,952.8744444444445,8575.87,"NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA"
2025-02-11 00:00:00,PC-08,"SERVICOS DE MANUTENCAO EM MAQU",1,8558.84,8558.84,"SOTREQ S/A"
2025-04-28 00:00:00,CB-04,"MODULO A0014461015",1,8448,8448,"MARDISA VEICULOS S/A"
2025-01-28 00:00:00,EH-15,"DENTE CAT 5976033",4,2095.3841665,8381.536666,"ALVARO.ISAQUE"
2025-02-03 00:00:00,PV-01,"PENEIRA 25,4 (1) 2100X2750",2,4158.949286,8317.898572,"ALVARO.ISAQUE"
2025-06-02 00:00:00,CC-01,"GRAXA GADUS S3 V220 C 180KG",1,8289.485667,8289.485667,"BRAIANN.ARAGAO"
2025-11-17 00:00:00,BM-01,"CORREIA TRANSPORTADORA  EA 32",28,293.9042857142857,8229.32,"BRAIANN.ARAGAO"
2025-09-23 00:00:00,CB-24,"PNEU 325/95R24",3,2736.3026666666665,8208.908,"VANESSA.ALVES"
2025-01-28 00:00:00,CB-13,"SERVICO DE RECAPAGEM",9,904.7777777777778,8143,"NACIONAL REFORMADORA DE PNEUS LTDA"
2025-03-06 00:00:00,BM-04,"FILTRO SANDVIK SA10-21-0031",3,2701.5239773333333,8104.571932,"LUIZ.SANTOS"
2025-09-09 00:00:00,EH-13,"SERVICOS DE MANUTENCAO EM MAQU",1,8089.55,8089.55,"SOTREQ S/A"
2025-09-16 00:00:00,EH-09,"SERVICOS DE MANUTENCAO EM MAQU",1,8089.54,8089.54,"SOTREQ S/A"
2025-02-07 00:00:00,TE-03,"ROLETE CAT 2880934",3,2690.0455713333336,8070.136714,"LUIZ.SANTOS"
2025-04-09 00:00:00,CB-23,"VALVULA MERCEDES A0001404139",1,8062.976667,8062.976667,"LUIZ.SANTOS"
2025-07-19 00:00:00,BM-02,"MOTOR 74328-DAM AAKADAB00000AO",1,8051.615,8051.615,"KAIQUE.ALVES"
2025-08-11 00:00:00,PC-01,"SERVICOS DE MANUTENCAO EM MAQU",1,8000,8000,"CONEXAO NEGOCIOS - TURBINAS E SISTEMA HIDRAULICO E"
2025-10-14 00:00:00,EH-13,"SERVICOS DE MANUTENCAO EM MAQU",1,7970.26,7970.26,"SOTREQ S/A"
2025-08-18 00:00:00,BM-03,"ELEMENTO FILTRO 22060656",1,7848.766667,7848.766667,"GABRIEL.ANDRADE"
2025-03-05 00:00:00,BM-02,"MANG 4SH 3/4 POL ALFAGOMA",17.43,446.5008605851979,7782.51,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-04-03 00:00:00,PC-09,"DISCO CAT 3709775.000",13,597.4292307692308,7766.58,"SOTREQ S/A"
2025-06-19 00:00:00,BM-01,"PLACA DE FIXACAO DOS IMPULSORE",1,7683.7625,7683.7625,"BRAIANN.ARAGAO"
2025-10-29 00:00:00,MN-01,"DISCO CAT 7D8434.000",10,763.3489999999999,7633.49,"SOTREQ S/A"
2025-07-25 00:00:00,BM-04,"CHAPA",608,12.460131578947369,7575.76,"ZAFER INDUSTRIA E COMERCIO DE METAIS EIRELI"
2025-01-07 00:00:00,PC-08,"REVESTIMENTO CAT 570-4472",1,7571.82,7571.82,"SOTREQ S/A"
2025-02-24 00:00:00,CP-02,"DOSADORA MERCEDES 0001407878",1,7537.65,7537.65,"MARDISA VEICULOS SA"
2025-07-07 00:00:00,CB-23,"SERVICO DE RECAPAGEM",7,1075.5157142857145,7528.610000000001,"NACIONAL REFORMADORA DE PNEUS LTDA"
2025-03-25 00:00:00,BM-03,"CHAPA",332,22.500060240963858,7470.02,"AGOFER INDUSTRIA E COMERCIO DE METAIS EIRELI"
2025-07-15 00:00:00,CB-19,"SERVICOS DE MANUTENCAO EM MAQU",3,2480.5,7441.5,"CENTER TRUCK IRMAOS XAVIER LTDA"
2025-07-28 00:00:00,EH-16,"SERVICOS DE MANUTENCAO EM MAQU",1,7399.99,7399.99,"SOTREQ S/A"
2025-05-26 00:00:00,EH-14,"DENTE CAT 5976033",4,1843.82125,7375.285,"KAIQUE.ALVES"
2025-06-16 00:00:00,EH-14,"DENTE CAT 5976033",4,1843.82125,7375.285,"BRAIANN.ARAGAO"
2025-06-02 00:00:00,EH-13,"SERVICOS DE MANUTENCAO EM MAQU",1,7352.1,7352.1,"SOTREQ S/A"
2025-09-08 00:00:00,CB-17,"VALVULA MERCEDES A0001404139",1,7343.716111,7343.716111,"BRAIANN.ARAGAO"
2025-09-18 00:00:00,CB-22,"VALVULA MERCEDES A0001404139",1,7343.716111,7343.716111,"VANESSA.ALVES"
2025-09-09 00:00:00,EH-14,"SERVICOS DE MANUTENCAO EM MAQU",1,7341.25,7341.25,"SOTREQ S/A"
2025-01-23 00:00:00,BM-02,"DISCO DENTADO 72 DENTES BM02",6,1215,7290,"CIFER COMERCIAL DE EMBREAGENS E FREIOS LTDA"
2025-05-08 00:00:00,TE-05,"SERVICOS DE MANUTENCAO EM MAQU",5,1457.5720000000001,7287.860000000001,"EJ DA SILVA LTDA"
2025-01-20 00:00:00,BM-01,"COLMEIA CAT 10R2128",1,7280.23,7280.23,"SOTREQ S/A"
2025-08-13 00:00:00,CB-14,"SERVICO DE RECAPAGEM",9,807.8766666666667,7270.89,"NACIONAL REFORMADORA DE PNEUS LTDA"
2025-09-03 00:00:00,TE-02,"RODA GUIA 134-30-00202",1,7250.79,7250.79,"MOREIRA COMERCIO IMPORTACAO E EXPORTACAO LTDA"
2025-10-24 00:00:00,TE-04,"SERVICOS DE MANUTENCAO EM MAQU",1,7233,7233,"SOTREQ S/A"
2025-05-06 00:00:00,CB-13,"VALVULA MERCEDES A0001404139",1,7198.971111,7198.971111,"BRAIANN.ARAGAO"
2025-09-11 00:00:00,EH-17,"SERVICOS DE MANUTENCAO EM MAQU",1,7184.03,7184.03,"SOTREQ S/A"
2025-02-26 00:00:00,CB-14,"SERVICO DE RECAPAGEM",9,794.7688888888889,7152.92,"NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA"
2025-10-06 00:00:00,EH-11,"PLACA CAT 5938372",1,7141.45,7141.45,"SOTREQ S/A"
2025-01-21 00:00:00,BM-03,"KIT ANEIS PAT2040002001",1,7136.96,7136.96,"PATEC ELETRICA E AUTOMACAO INDUSTRIAL LTDA"
2025-04-17 00:00:00,GE-08,"JOGO DE REPARO",1,7130.59,7130.59,"DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA"
2025-06-27 00:00:00,CB-16,"TUBO MERCEDES A9584903719",1,7115.95,7115.95,"BRAIANN.ARAGAO"
2025-09-09 00:00:00,EH-15,"SERVICOS DE MANUTENCAO EM MAQU",1,7114.38,7114.38,"SOTREQ S/A"
2025-07-24 00:00:00,CB-04,"UNID ELETRONI MERC A0024466864",1,7104.713333,7104.713333,"BRAIANN.ARAGAO"
2025-10-01 00:00:00,BM-01,"MOTOR DELCO 24V DR8200330",1,7100,7100,"JOAO PAULO DE SOUSA MOREIRA 04281343199"
2025-03-18 00:00:00,CB-23,"UNID ELETRONI MERC A0024466864",1,7098.15,7098.15,"ALVARO.ISAQUE"
2025-04-04 00:00:00,PC-01,"SERVICOS DE MANUTENCAO EM MAQU",11,643.4545454545455,7078,"PRO SOLDA SERVICOS E LOCACOES LTDA"
2025-11-03 00:00:00,EH-17,"SERVICOS DE MANUTENCAO EM MAQU",1,7073.58,7073.58,"SOTREQ S/A"
2025-07-10 00:00:00,EH-13,"SERVICOS DE MANUTENCAO EM MAQU",1,7064.13,7064.13,"SOTREQ S/A"
2025-07-10 00:00:00,EH-09,"SERVICOS DE MANUTENCAO EM MAQU",1,7064.11,7064.11,"SOTREQ S/A"
2025-01-07 00:00:00,BM-02,"DISCO DENTADO 72 DENTES BM02",6,1174.5,7047,"CIFER COMERCIAL DE EMBREAGENS E FREIOS LTDA"
2025-04-24 00:00:00,EH-09,"SERVICOS DE MANUTENCAO EM MAQU",1,7009.17,7009.17,"SOTREQ S/A"
2025-10-24 00:00:00,TE-04,"SERVICOS DE MANUTENCAO EM MAQU",1,7006.13,7006.13,"SOTREQ S/A"
2025-03-18 00:00:00,BM-02,"SERVICOS DE MANUTENCAO EM MAQU",3,2333.3333333333335,7000,"STECKELBERG METALURGICA LTDA."
2025-01-20 00:00:00,BM-01,"BIELA CAT 10R2789",3,2327.92,6983.76,"SOTREQ S/A"
2025-04-26 00:00:00,CB-19,"VALVULA MERCEDES A0001402039",1,6956.018334,6956.018334,"GABRIEL.ANDRADE"
2025-04-02 00:00:00,CB-25,"VALVULA MERCEDES A0001402039",1,6956.018333,6956.018333,"LUIZ.SANTOS"
2025-09-09 00:00:00,PC-05,"SERVICOS DE MANUTENCAO EM MAQU",1,6949.27,6949.27,"SOTREQ S/A"
2025-04-03 00:00:00,TE-06,"ANEL CAT 9X-7505",4,1737.1275,6948.51,"SOTREQ S/A"
2025-07-02 00:00:00,PC-03,"SERVICOS DE MANUTENCAO EM MAQU",1,6911.49,6911.49,"SOTREQ S/A"
2025-09-18 00:00:00,BM-02,"SERVICOS DE MANUTENCAO EM MAQU",2,3455,6910,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-07-10 00:00:00,EH-17,"SERVICOS DE MANUTENCAO EM MAQU",1,6891.65,6891.65,"SOTREQ S/A"
2025-08-06 00:00:00,EH-17,"SERVICOS DE MANUTENCAO EM MAQU",1,6891.65,6891.65,"SOTREQ S/A"
2025-06-03 00:00:00,VL-13,"SERVICOS DE MANUTENCAO EM VEIC",6,1145,6870,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-01-20 00:00:00,BM-01,"CAMISA CAT 4695315",6,1141.315,6847.89,"SOTREQ S/A"
2025-09-15 00:00:00,VL-110,"LOCACAO DE VEICULOS LEVES",1,6844.05,6844.05,"LOCALIZA FLEET S.A."
2025-10-15 00:00:00,VL-110,"LOCACAO DE VEICULOS LEVES",0.14,48886.07142857143,6844.05,"LOCALIZA FLEET S.A."
2025-10-15 00:00:00,VL-110,"LOCACAO DE VEICULOS LEVES",0.14,48886.07142857143,6844.05,"LOCALIZA FLEET S.A."
2025-09-15 00:00:00,VL-111,"LOCACAO DE VEICULOS LEVES",1,6844.05,6844.05,"LOCALIZA FLEET S.A."
2025-10-15 00:00:00,VL-111,"LOCACAO DE VEICULOS LEVES",0.14,48886.07142857143,6844.05,"LOCALIZA FLEET S.A."
2025-10-15 00:00:00,VL-111,"LOCACAO DE VEICULOS LEVES",0.14,48886.07142857143,6844.05,"LOCALIZA FLEET S.A."
2025-09-15 00:00:00,VL-112,"LOCACAO DE VEICULOS LEVES",1,6844.05,6844.05,"LOCALIZA FLEET S.A."
2025-10-15 00:00:00,VL-112,"LOCACAO DE VEICULOS LEVES",0.14,48886.07142857143,6844.05,"LOCALIZA FLEET S.A."
2025-10-15 00:00:00,VL-112,"LOCACAO DE VEICULOS LEVES",0.14,48886.07142857143,6844.05,"LOCALIZA FLEET S.A."
2025-11-03 00:00:00,VL-110,"LOCACAO DE VEICULOS LEVES",1,6842,6842,"LOCALIZA FLEET S.A."
2025-11-03 00:00:00,VL-111,"LOCACAO DE VEICULOS LEVES",1,6842,6842,"LOCALIZA FLEET S.A."
2025-11-03 00:00:00,VL-112,"LOCACAO DE VEICULOS LEVES",1,6842,6842,"LOCALIZA FLEET S.A."
2025-08-26 00:00:00,EH-16,"ROLETE CAT 487-8695",4,1704.8525,6819.41,"ENGEPECAS EQUIPAMENTOS LTDA."
2025-02-28 00:00:00,EH-07,"RADIADOR DE AGUA",1,6804,6804,"RADIAL SERVICE LTDA"
2025-02-07 00:00:00,TC-03,"CORREIA TRANSPORTADORA  EA 20",38.5,176.1083116883117,6780.17,"KAIQUE.ALVES"
2025-06-25 00:00:00,TC-05,"CORREIA TRANSPORTADORA  EA 42",16,423.65625,6778.5,"BRAIANN.ARAGAO"
2025-05-03 00:00:00,PC-03,"PINO CAT 493-6861",1,6776.880833,6776.880833,"KAIQUE.ALVES"
2025-10-24 00:00:00,PC-03,"SERVICOS DE MANUTENCAO EM MAQU",1,6767.5,6767.5,"SOTREQ S/A"
2025-04-01 00:00:00,TE-04,"TIRA CAT 261-3257",5,1341.8,6709,"KAIQUE.ALVES"
2025-04-25 00:00:00,CB-17,"CARTER MERCEDES A4600102513",1,6679.52,6679.52,"BRAIANN.ARAGAO"
2025-06-09 00:00:00,CB-08,"SERVICO DE RECAPAGEM",7,952.8742857142857,6670.12,"NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA"
2025-03-14 00:00:00,EH-10,"SERVICOS DE MANUTENCAO EM MAQU",1,6667.57,6667.57,"SOTREQ S/A"
2025-02-07 00:00:00,EH-10,"SERVICOS DE MANUTENCAO EM MAQU",1,6667.57,6667.57,"SOTREQ S/A"
2025-02-12 00:00:00,VL-23,"INJETOR",4,1665.1075,6660.43,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-03-06 00:00:00,PC-03,"SERVICOS DE MANUTENCAO EM MAQU",203,32.73891625615764,6646,"EJ DA SILVA LTDA"
2025-08-01 00:00:00,PC-04,"SERVICOS DE MANUTENCAO EM MAQU",1,6564.17,6564.17,"SOTREQ S/A"
2025-11-07 00:00:00,CB-19,"SERVICO DE RECAPAGEM",9,727.4122222222222,6546.71,"CURINGA PNEUMATICOS LTDA"
2025-07-10 00:00:00,PC-04,"SERVICOS DE MANUTENCAO EM MAQU",1,6539.82,6539.82,"SOTREQ S/A"
2025-05-13 00:00:00,CB-23,"VALVULA MERCEDES A0001402039",1,6524.914167,6524.914167,"KAIQUE.ALVES"
2025-08-20 00:00:00,EH-10,"SERVICOS DE MANUTENCAO EM MAQU",1,6515.8,6515.8,"SOTREQ S/A"
2025-07-11 00:00:00,EH-08,"SERVICOS DE MANUTENCAO EM MAQU",1,6515.8,6515.8,"SOTREQ S/A"
2025-08-14 00:00:00,EH-08,"SERVICOS DE MANUTENCAO EM MAQU",1,6515.8,6515.8,"SOTREQ S/A"
2025-11-12 00:00:00,PM-01,"CORREIA TRANSPORTADORA 30X 2",22,295.73834899999997,6506.243678,"VANESSA.ALVES"
2025-01-07 00:00:00,CP-02,"SERVICO DE RECAPAGEM",9,722.1688888888889,6499.5199999999995,"NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA"
2025-09-11 00:00:00,EH-12,"SERVICOS DE MANUTENCAO EM MAQU",1,6486.71,6486.71,"SOTREQ S/A"
2025-07-10 00:00:00,EH-12,"SERVICOS DE MANUTENCAO EM MAQU",1,6473.69,6473.69,"SOTREQ S/A"
2025-08-20 00:00:00,EH-12,"SERVICOS DE MANUTENCAO EM MAQU",1,6473.69,6473.69,"SOTREQ S/A"
2025-08-20 00:00:00,EH-12,"SERVICOS DE MANUTENCAO EM MAQU",1,6473.69,6473.69,"SOTREQ S/A"
2025-10-10 00:00:00,MN-01,"SERVICO DE RECAPAGEM",4,1617.5749999999998,6470.299999999999,"RECAPAGEM ALTEROSA LTDA"
2025-08-01 00:00:00,EH-13,"SERVICOS DE MANUTENCAO EM MAQU",1,6451.27,6451.27,"SOTREQ S/A"
2025-10-13 00:00:00,EH-16,"SERVICOS DE MANUTENCAO EM MAQU",1,6419.27,6419.27,"SOTREQ S/A"
2025-07-10 00:00:00,EH-14,"SERVICOS DE MANUTENCAO EM MAQU",1,6410.68,6410.68,"SOTREQ S/A"
2025-07-18 00:00:00,EH-14,"SERVICOS DE MANUTENCAO EM MAQU",1,6410.68,6410.68,"SOTREQ S/A"
2025-05-14 00:00:00,CB-07,"PNEU 1100R22 ARMOR MAX",2,3200,6400,"CURINGA PNEUMATICOS LTDA"
2025-05-14 00:00:00,CB-02,"PNEU 1100R22 ARMOR MAX",2,3200,6400,"CURINGA PNEUMATICOS LTDA"
2025-10-13 00:00:00,PC-04,"SERVICOS DE MANUTENCAO EM MAQU",1,6395.5,6395.5,"SOTREQ S/A"
2025-09-24 00:00:00,EH-07,"SERVICOS DE MANUTENCAO EM MAQU",1,6391.27,6391.27,"SOTREQ S/A"
2025-03-14 00:00:00,EH-14,"SERVICOS DE MANUTENCAO EM MAQU",1,6360.82,6360.82,"SOTREQ S/A"
2025-08-02 00:00:00,MN-01,"BICO INJETOR",2,3176.25,6352.5,"EDVALDO LUCINDO DE FARIA"
2025-01-06 00:00:00,EH-14,"SERVICOS DE MANUTENCAO EM MAQU",2,3176.25,6352.5,"SOTREQ S/A"
2025-03-06 00:00:00,TC-04,"SERVICOS DE MANUTENCAO EM MAQU",1,6350,6350,"VULCANIZACAO BARRO ALTO LTDA"
2025-02-12 00:00:00,TC-03,"SERVICOS DE MANUTENCAO EM MAQU",0.5,12700,6350,"VULCANIZACAO BARRO ALTO LTDA"
2025-02-12 00:00:00,TC-04,"SERVICOS DE MANUTENCAO EM MAQU",0.5,12700,6350,"VULCANIZACAO BARRO ALTO LTDA"
2025-11-03 00:00:00,EH-12,"SERVICOS DE MANUTENCAO EM MAQU",1,6327.01,6327.01,"SOTREQ S/A"
2025-01-14 00:00:00,EH-08,"SERVICOS DE MANUTENCAO EM MAQU",1,6324.65,6324.65,"SOTREQ S/A"
2025-05-28 00:00:00,CB-04,"SERVICOS DE RECAPAGEM E REFORM",6,1050,6300,"NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA"
2025-04-03 00:00:00,PC-04,"SERVICOS DE MANUTENCAO EM MAQU",1,6298.94,6298.94,"SOTREQ S/A"
2025-01-28 00:00:00,CB-21,"SERVICO DE RECAPAGEM",9,699.5811111111111,6296.23,"NORTE SUL COMERCIO E RECAPAGEM DE PNEUS LTDA"
